Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
PRI,2010-01-01,2012-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2012,%,2.5,E,
PRI,2011-01-01,2013-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2013,%,2.5,E,
PRI,2012-01-01,2014-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2014,%,2.5,E,
PRI,2013-01-01,2015-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2015,%,2.5,E,
PRI,2014-01-01,2016-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2016,%,2.5,E,
PRI,2015-01-01,2017-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2017,%,2.5,E,
PRI,2016-01-01,2018-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2018,%,2.5,E,
PRI,2017-01-01,2019-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2019,%,2.5,E,
PRI,2018-01-01,2020-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2020,%,2.5,E,
PRI,2019-01-01,2021-12-31,177,'630,Puerto Rico,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2021,%,2.5,E,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2000,2000,Index,0.26,X,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2002,2002,Index,0.3,X,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2003,2003,Index,0.31,X,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2004,2004,Index,0.56,X,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2005,2005,Index,0.45,X,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2006,2006,Index,0.38,X,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2007,2007,Index,0.41,X,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2008,2008,Index,0.26,X,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2009,2009,Index,0.15,X,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2010,2010,Index,0.36,X,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2011,2011,Index,0.6,X,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2012,2012,Index,0.58,X,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2013,2013,Index,0.25,X,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2014,2014,Index,0.82,X,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2015,2015,Index,0.86,X,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2016,2016,Index,0.69,X,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2017,2017,Index,0.48,X,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2018,2018,Index,0.28,X,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2019,2019,Index,0.14,X,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2020,2020,Index,0.44,X,
PRI,2021-01-01,2021-12-31,177,'630,Puerto Rico,21032,Political stability and absence of violence/terrorism (index),6125,Value,2021,2021,Index,0.51,X,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2001,2001,1000 I$,6,E,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2002,2002,1000 I$,5.8,E,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2003,2003,1000 I$,5.8,E,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2004,2004,1000 I$,5.4,E,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2005,2005,1000 I$,4.1,E,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2006,2006,1000 I$,4,E,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2007,2007,1000 I$,4,E,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2008,2008,1000 I$,4,E,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2009,2009,1000 I$,3.6,E,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2010,2010,1000 I$,1.8,E,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2011,2011,1000 I$,1.5,E,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2012,2012,1000 I$,2.1,E,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2013,2013,1000 I$,1.8,E,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2014,2014,1000 I$,2.6,E,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2015,2015,1000 I$,4.2,E,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2016,2016,1000 I$,4.1,E,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2017,2017,1000 I$,2.7,E,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2018,2018,1000 I$,2.4,E,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2019,2019,1000 I$,2.9,E,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21030,Per capita food production variability (constant 2014-2016 thousand int$ per capita),6127,Value,2020,2020,1000 I$,1.3,E,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2000,2000,%,75.1,X,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2001,2001,%,75.2,X,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2002,2002,%,75.4,X,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2003,2003,%,75.5,X,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2004,2004,%,75.6,X,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2005,2005,%,75.7,X,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2006,2006,%,75.8,X,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2007,2007,%,75.9,X,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2008,2008,%,76,X,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2009,2009,%,78.8,X,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2010,2010,%,81.6,X,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2011,2011,%,84.4,X,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2012,2012,%,87.2,X,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2013,2013,%,90.1,X,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2014,2014,%,92.9,X,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2015,2015,%,95.7,X,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2016,2016,%,98.6,X,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2017,2017,%,99,X,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2018,2018,%,99,X,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2019,2019,%,99,X,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21045,Percentage of population using safely managed drinking water services (Percent),6121,Value,2020,2020,%,99,X,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2000,2000,%,97.2,X,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2001,2001,%,97.4,X,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2002,2002,%,97.5,X,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2003,2003,%,97.7,X,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2004,2004,%,97.8,X,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2005,2005,%,98,X,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2006,2006,%,98.1,X,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2007,2007,%,98.2,X,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2008,2008,%,98.4,X,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2009,2009,%,98.5,X,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2010,2010,%,98.7,X,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2011,2011,%,98.8,X,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2012,2012,%,99,X,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2013,2013,%,99,X,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2014,2014,%,99,X,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2015,2015,%,99,X,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2016,2016,%,99,X,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2017,2017,%,99,X,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2018,2018,%,99,X,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2019,2019,%,99,X,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2020,2020,%,99,X,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2000,2000,%,32.5,X,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2001,2001,%,32.5,X,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2002,2002,%,32.5,X,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2003,2003,%,32.5,X,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2004,2004,%,32.5,X,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2005,2005,%,32.5,X,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2006,2006,%,32.5,X,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2007,2007,%,32.5,X,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2008,2008,%,32.5,X,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2009,2009,%,32.5,X,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2010,2010,%,32.5,X,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2011,2011,%,32.5,X,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2012,2012,%,32.5,X,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2013,2013,%,32.5,X,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2014,2014,%,32.5,X,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2015,2015,%,32.5,X,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2016,2016,%,32.5,X,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2017,2017,%,32.5,X,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2018,2018,%,32.5,X,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2019,2019,%,32.5,X,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21046,Percentage of population using safely managed sanitation services (Percent),6121,Value,2020,2020,%,32.5,X,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2000,2000,%,97.6,X,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2001,2001,%,97.8,X,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2002,2002,%,98,X,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2003,2003,%,98.2,X,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2004,2004,%,98.3,X,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2005,2005,%,98.5,X,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2006,2006,%,98.7,X,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2007,2007,%,98.9,X,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2008,2008,%,99,X,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2009,2009,%,99,X,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2010,2010,%,99,X,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2011,2011,%,99,X,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2012,2012,%,99,X,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2013,2013,%,99,X,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2014,2014,%,99,X,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2015,2015,%,99,X,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2016,2016,%,99,X,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2017,2017,%,99,X,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2018,2018,%,99,X,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2019,2019,%,99,X,
PRI,2020-01-01,2020-12-31,177,'630,Puerto Rico,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2020,2020,%,99,X,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2000,2000,%,24.1,X,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2001,2001,%,23.5,X,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2002,2002,%,22.9,X,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2003,2003,%,22.4,X,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2004,2004,%,21.9,X,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2005,2005,%,21.4,X,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2006,2006,%,20.9,X,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2007,2007,%,20.4,X,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2008,2008,%,19.9,X,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2009,2009,%,19.4,X,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2010,2010,%,18.9,X,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2011,2011,%,18.6,X,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2012,2012,%,18.4,X,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2013,2013,%,18.3,X,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2014,2014,%,18.3,X,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2015,2015,%,18.3,X,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2016,2016,%,18.3,X,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2017,2017,%,18.4,X,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2018,2018,%,18.6,X,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,21043,Prevalence of anemia among women of reproductive age (15-49 years),6121,Value,2019,2019,%,18.8,X,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2000,2000,million No,0.2,X,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2001,2001,million No,0.2,X,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2002,2002,million No,0.2,X,
PRI,2003-01-01,2003-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2003,2003,million No,0.2,X,
PRI,2004-01-01,2004-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2004,2004,million No,0.2,X,
PRI,2005-01-01,2005-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2005,2005,million No,0.2,X,
PRI,2006-01-01,2006-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2006,2006,million No,0.2,X,
PRI,2007-01-01,2007-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2007,2007,million No,0.2,X,
PRI,2008-01-01,2008-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2008,2008,million No,0.2,X,
PRI,2009-01-01,2009-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2009,2009,million No,0.2,X,
PRI,2010-01-01,2010-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2010,2010,million No,0.2,X,
PRI,2011-01-01,2011-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2011,2011,million No,0.2,X,
PRI,2012-01-01,2012-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2012,2012,million No,0.2,X,
PRI,2013-01-01,2013-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2013,2013,million No,0.2,X,
PRI,2014-01-01,2014-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2014,2014,million No,0.2,X,
PRI,2015-01-01,2015-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2015,2015,million No,0.1,X,
PRI,2016-01-01,2016-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2016,2016,million No,0.1,X,
PRI,2017-01-01,2017-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2017,2017,million No,0.1,X,
PRI,2018-01-01,2018-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2018,2018,million No,0.1,X,
PRI,2019-01-01,2019-12-31,177,'630,Puerto Rico,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2019,2019,million No,0.1,X,
PRI,2000-01-01,2000-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2000,2000,kcal/pc/d,1869,E,
PRI,2001-01-01,2001-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2001,2001,kcal/pc/d,1870,E,
PRI,2002-01-01,2002-12-31,177,'630,Puerto Rico,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2002,2002,kcal/pc/d,1873,E,
